loc_rowid,fpl_hostname,fpl_letter,fpl_name,fpl_orbper,fpl_bmasse,fpl_rade,fpl_eqt
379,HD 130322,b,HD 130322 b,10.70871000,365.49000,13.700,720
380,HD 131496,b,HD 131496 b,896.00000000,572.09400,13.400,
381,HD 131664,b,HD 131664 b,1951.00000000,6076.90960,12.100,
382,HD 13167,b,HD 13167 b,2613.00000000,1052.01730,13.100,
383,HD 13189,b,HD 13189 b,471.60001000,3480.23850,12.400,
384,HD 132406,b,HD 132406 b,974.00000000,1709.92540,12.800,
385,HD 132563,b,HD 132563 b,1544.00000000,473.54700,13.600,
386,HD 133131 A,b,HD 133131 A b,649.00000000,451.31860,13.600,
387,HD 133131 A,c,HD 133131 A c,3568.00000000,133.48860,14.300,
388,HD 133131 B,b,HD 133131 B b,5769.00000000,794.57500,13.300,
389,HD 134060,b,HD 134060 b,3.26960000,10.10000,3.160,
390,HD 134060,c,HD 134060 c,1291.56460000,29.29000,5.910,
391,HD 134987,b,HD 134987 b,258.17999000,511.70630,13.500,
392,HD 134987,c,HD 134987 c,5000.00000000,260.00000,13.900,
393,HD 136352,b,HD 136352 b,11.58240000,4.81000,2.040,
394,HD 136352,c,HD 136352 c,27.58210000,10.80000,3.280,
395,HD 136352,d,HD 136352 d,107.59830000,8.58000,2.870,
396,HD 136418,b,HD 136418 b,464.29999000,680.15620,13.300,
397,HD 137388,b,HD 137388 b,330.00000000,63.56600,9.320,
398,HD 13908,b,HD 13908 b,19.38200000,274.91000,13.900,
399,HD 13908,c,HD 13908 c,931.00000000,1630.40000,12.800,
400,HD 13931,b,HD 13931 b,4218.00000000,699.22600,13.300,
401,HD 139357,b,HD 139357 b,1125.70000000,3101.89000,12.500,
402,HD 1397,b,HD 1397 b,11.53533000,131.89945,11.500,1228
403,HD 14067,b,HD 14067 b,1455.00000000,2479.00000,12.600,
404,HD 141399,b,HD 141399 b,94.44000000,143.34133,14.300,
405,HD 141399,c,HD 141399 c,201.99000000,422.71390,13.600,
406,HD 141399,d,HD 141399 d,1069.80000000,375.03940,13.700,
407,HD 141399,e,HD 141399 e,5000.00000000,209.76780,14.100,
408,HD 141937,b,HD 141937 b,653.21997000,3079.77270,12.500,
409,HD 142,b,HD 142 b,349.70000000,397.27000,13.700,
410,HD 142,c,HD 142 c,6005.00000000,1684.40000,12.800,
411,HD 142022 A,b,HD 142022 A b,1928.00000000,1411.16520,12.900,
412,HD 142245,b,HD 142245 b,1299.00000000,975.73810,13.100,
413,HD 142415,b,HD 142415 b,386.29999000,530.77610,13.500,
414,HD 143105,b,HD 143105 b,2.19740000,384.57430,13.700,
415,HD 143361,b,HD 143361 b,1046.20000000,1106.04840,13.100,
416,HD 145377,b,HD 145377 b,103.95000000,1913.33660,12.800,
417,HD 145457,b,HD 145457 b,176.30000000,708.76090,13.300,
418,HD 145934,b,HD 145934 b,2730.00000000,724.62000,13.300,
419,HD 1461,b,HD 1461 b,5.77152000,6.44000,2.420,
420,HD 1461,c,HD 1461 c,13.50520000,5.59000,2.230,
421,HD 147018,b,HD 147018 b,44.23600000,674.00000,13.400,
422,HD 147018,c,HD 147018 c,1008.00000000,2080.00000,12.700,
423,HD 147379,b,HD 147379 b,86.78000000,28.55000,5.820,
424,HD 147513,b,HD 147513 b,528.40000000,385.00000,13.700,
425,HD 14787,b,HD 14787 b,676.60000000,356.28743,13.700,
426,HD 147873,b,HD 147873 b,116.59600000,1633.64620,12.800,
427,HD 147873,c,HD 147873 c,491.54000000,731.00900,13.300,
428,HD 148156,b,HD 148156 b,1027.00000000,270.14400,13.900,
429,HD 148164,b,HD 148164 b,328.55000000,390.93090,13.700,
430,HD 148164,c,HD 148164 c,5062.00000000,1640.00280,12.800,
431,HD 148284,b,HD 148284 b,339.33100000,10710.87100,11.800,
432,HD 148427,b,HD 148427 b,331.50000000,413.17900,13.600,
433,HD 149026,b,HD 149026 b,2.87589000,120.77540,8.295,1626
434,HD 149143,b,HD 149143 b,4.07182000,422.71390,13.600,
435,HD 1502,b,HD 1502 b,428.50000000,874.03250,13.200,
436,HD 150706,b,HD 150706 b,5894.00000000,861.28000,13.200,
437,HD 152079,b,HD 152079 b,2899.00000000,692.86940,13.300,
438,HD 152581,b,HD 152581 b,686.50000000,594.02427,13.400,
439,HD 153950,b,HD 153950 b,499.39999000,937.59850,13.200,
440,HD 154345,b,HD 154345 b,3341.55884000,260.62060,13.900,
441,HD 154672,b,HD 154672 b,163.94000000,1706.74710,12.800,
442,HD 154857,b,HD 154857 b,408.60001000,778.68350,13.300,
443,HD 154857,c,HD 154857 c,3452.00000000,819.97000,13.200,
444,HD 155233,b,HD 155233 b,818.80000000,826.35800,13.200,
445,HD 155358,b,HD 155358 b,194.30000000,314.65170,13.800,
446,HD 155358,c,HD 155358 c,391.90000000,261.00000,13.900,
447,HD 156279,b,HD 156279 b,131.05000000,3140.16040,12.500,
448,HD 156279,c,HD 156279 c,4191.00000000,2733.33800,12.600,
449,HD 156411,b,HD 156411 b,842.20000000,235.18000,14.000,
450,HD 156668,b,HD 156668 b,4.64550000,4.15000,1.870,
451,HD 156846,b,HD 156846 b,359.51001000,3391.24610,12.400,
452,HD 158038,b,HD 158038 b,521.00000000,486.27990,13.500,
453,HD 158996,b,HD 158996 b,820.20000000,4449.62000,12.300,
454,HD 159243,b,HD 159243 b,12.62000000,359.13000,13.700,
455,HD 159243,c,HD 159243 c,248.40000000,603.90000,13.400,
456,HD 159868,b,HD 159868 b,1184.10000000,704.94694,13.300,
457,HD 159868,c,HD 159868 c,351.00000000,244.09344,14.000,
458,HD 1605,b,HD 1605 b,577.20000000,296.85322,13.800,
459,HD 1605,c,HD 1605 c,2149.00000000,1150.54460,13.000,
460,HD 160691,b,HD 160691 b,643.25000000,343.24000,13.800,
461,HD 160691,c,HD 160691 c,4205.80000000,576.51900,13.400,
462,HD 160691,d,HD 160691 d,9.63860000,10.55470,3.240,900
463,HD 160691,e,HD 160691 e,310.55000000,165.86850,14.200,
464,HD 16141,b,HD 16141 b,75.52300000,82.63580,10.900,
465,HD 16175,b,HD 16175 b,990.00000000,1620.93300,12.800,
466,HD 162020,b,HD 162020 b,8.42820000,3127.44720,12.500,
467,HD 163607,b,HD 163607 b,75.22030000,249.05159,13.900,
468,HD 163607,c,HD 163607 c,1272.00000000,699.54383,13.300,
469,HD 16417,b,HD 16417 b,17.24000000,22.10000,5.000,
470,HD 164509,b,HD 164509 b,280.17000000,140.79869,14.300,
471,HD 164595,b,HD 164595 b,40.00000000,16.14000,4.160,
472,HD 164604,b,HD 164604 b,606.40000000,858.10500,13.200,
473,HD 164922,b,HD 164922 b,1155.00000000,98.52730,12.100,159
474,HD 164922,c,HD 164922 c,75.76500000,12.90000,3.640,401
475,HD 165155,b,HD 165155 b,434.50000000,918.52870,13.200,
476,HD 1666,b,HD 1666 b,270.00000000,2040.00000,12.700,
477,HD 166724,b,HD 166724 b,5144.00000000,1121.89000,13.100,
478,HD 167042,b,HD 167042 b,420.77000000,540.29000,13.500,
479,HD 168443,b,HD 168443 b,58.11247000,2434.15700,12.600,
480,HD 168443,c,HD 168443 c,1749.83000000,5464.22100,12.200,
481,HD 168746,b,HD 168746 b,6.40400000,85.81410,11.100,900
482,HD 1690,b,HD 1690 b,533.00000000,2793.72570,12.500,
483,HD 169830,b,HD 169830 b,225.62000000,915.31000,13.200,345
484,HD 169830,c,HD 169830 c,2102.00000000,1283.98000,13.000,
485,HD 170469,b,HD 170469 b,1145.00000000,209.76780,14.100,
486,HD 17092,b,HD 17092 b,359.89999000,3219.61790,12.500,
487,HD 171028,b,HD 171028 b,550.00000000,832.71460,13.200,
488,HD 171238,b,HD 171238 b,1532.00000000,864.49760,13.200,
489,HD 17156,b,HD 17156 b,21.21663000,1115.58330,12.330,883
490,HD 173416,b,HD 173416 b,323.60000000,858.10000,13.200,
491,HD 175167,b,HD 175167 b,1290.00000000,2850.93510,12.500,
492,HD 175541,b,HD 175541 b,298.43000000,190.06234,14.100,
493,HD 175607,b,HD 175607 b,29.01000000,8.98000,2.940,
494,HD 17674,b,HD 17674 b,623.80000000,276.51210,13.900,
495,HD 176986,b,HD 176986 b,6.48980000,5.74000,2.260,
496,HD 176986,c,HD 176986 c,16.81910000,9.18000,2.980,
497,HD 177565,b,HD 177565 b,44.50500000,15.10000,4.000,
498,HD 177830,b,HD 177830 b,410.10001000,537.13270,13.500,
499,HD 177830,c,HD 177830 c,110.90000000,47.67250,7.870,
500,HD 178911 B,b,HD 178911 B b,71.48400000,2552.17490,12.600,
501,HD 179079,b,HD 179079 b,14.47900000,25.74423,5.480,
502,HD 179949,b,HD 179949 b,3.09251400,291.12000,13.900,
503,HD 180053,b,HD 180053 b,213.72000000,697.31902,13.300,
504,HD 18015,b,HD 18015 b,2278.00000000,1010.69940,13.100,
505,HD 180314,b,HD 180314 b,396.03000000,6397.91790,12.100,
506,HD 180902,b,HD 180902 b,510.90000000,535.54355,13.500,
507,HD 181342,b,HD 181342 b,564.10000000,807.28820,13.200,
508,HD 181433,b,HD 181433 b,9.37430000,6.35660,2.400,
509,HD 181433,c,HD 181433 c,962.00000000,203.00000,14.100,
510,HD 181433,d,HD 181433 d,2172.00000000,171.00000,14.200,
511,HD 181720,b,HD 181720 b,956.00000000,127.13200,14.000,
512,HD 183263,b,HD 183263 b,626.51599000,1255.42850,13.000,
513,HD 183263,c,HD 183263 c,3070.00000000,1134.61000,13.000,
514,HD 185269,b,HD 185269 b,6.83776000,321.00830,13.800,
515,HD 187085,b,HD 187085 b,986.00000000,238.36000,14.000,
516,HD 187123,b,HD 187123 b,3.09658280,166.21800,14.200,
517,HD 187123,c,HD 187123 c,3810.00000000,632.46000,13.400,
518,HD 18742,b,HD 18742 b,766.00000000,1080.62200,13.100,
519,HD 188015,b,HD 188015 b,461.20000000,476.72000,13.600,
520,HD 189733,b,HD 189733 b,2.21857567,359.14790,12.666,1201
521,HD 190360,b,HD 190360 b,2915.03687000,489.45820,13.500,
522,HD 190360,c,HD 190360 c,17.11100000,19.06900,4.590,
523,HD 190647,b,HD 190647 b,1038.09998000,616.59020,13.400,
524,HD 190984,b,HD 190984 b,4885.00000000,985.20000,13.100,
525,HD 191806,b,HD 191806 b,1606.30000000,2707.91160,12.600,
526,HD 192263,b,HD 192263 b,24.35560000,177.98480,14.200,486
527,HD 192310,b,HD 192310 b,74.72000000,16.90000,4.270,355
528,HD 192310,c,HD 192310 c,525.80000000,24.00000,5.250,185
529,HD 192699,b,HD 192699 b,340.94000000,666.17168,13.400,
530,HD 195019,b,HD 195019 b,18.20132000,1264.96340,13.000,
531,HD 196050,b,HD 196050 b,1378.00000000,1010.69940,13.100,
532,HD 196067,b,HD 196067 b,3638.00000000,2192.90000,12.700,
533,HD 196885,b,HD 196885 b,1333.00000000,819.97000,13.200,
534,HD 197037,b,HD 197037 b,1035.70000000,251.00000,13.900,
535,HD 19994,b,HD 19994 b,466.20000000,435.41000,13.600,
536,HD 20003,b,HD 20003 b,11.84820000,11.66000,3.430,
537,HD 20003,c,HD 20003 c,33.92390000,14.44000,3.890,
538,HD 200964,b,HD 200964 b,606.30000000,508.21017,13.500,
539,HD 200964,c,HD 200964 c,852.50000000,385.84562,13.700,
540,HD 202206,c,HD 202206 c,1260.00000000,5689.15700,12.200,
541,HD 202696,b,HD 202696 b,517.80000000,634.38868,,
542,HD 202696,c,HD 202696 c,946.60000000,592.43512,,
543,HD 202772 A,b,HD 202772 A b,3.30895800,323.23311,17.318,2132
544,HD 203030,b,HD 203030 b,,7656.09700,12.000,1206
545,HD 203473,b,HD 203473 b,1552.90000000,2479.07400,12.600,
546,HD 2039,b,HD 2039 b,1120.00000000,1999.15070,12.700,
547,HD 204313,b,HD 204313 b,1920.09998000,1099.69180,13.100,
548,HD 204313,c,HD 204313 c,34.90500000,17.60000,4.380,
549,HD 204941,b,HD 204941 b,1733.00000000,73.10090,10.100,
550,HD 205739,b,HD 205739 b,279.80000000,435.41000,13.600,
551,HD 206610,b,HD 206610 b,673.20000000,647.10188,13.400,
552,HD 20781,b,HD 20781 b,5.31350000,1.93000,1.210,
553,HD 20781,c,HD 20781 c,13.89050000,5.33000,2.170,
554,HD 20781,d,HD 20781 d,29.15800000,10.61000,3.250,
555,HD 20781,e,HD 20781 e,85.50730000,14.03000,3.830,
556,HD 20782,b,HD 20782 b,597.06430000,472.83000,13.600,
557,HD 207832,b,HD 207832 b,160.07000000,177.98480,14.200,
558,HD 207832,c,HD 207832 c,1155.70000000,232.01590,14.000,
559,HD 20794,b,HD 20794 b,18.31500000,2.70000,1.450,660
560,HD 20794,c,HD 20794 c,40.11400000,2.40000,1.350,508
561,HD 20794,d,HD 20794 d,90.30900000,4.80000,2.040,388
562,HD 20794,e,HD 20794 e,147.02000000,4.77000,2.030,
563,HD 208487,b,HD 208487 b,130.08000000,165.26500,14.200,
564,HD 208527,b,HD 208527 b,875.50000000,3146.40000,12.500,
565,HD 20868,b,HD 20868 b,380.85001000,397.28750,13.700,
566,HD 208897,b,HD 208897 b,352.70000000,444.96200,13.600,
567,HD 209458,b,HD 209458 b,3.52474859,232.01590,15.581,1459
568,HD 210277,b,HD 210277 b,442.19000000,410.00070,13.600,
569,HD 210702,b,HD 210702 b,354.10000000,574.63664,13.400,
570,HD 211810,b,HD 211810 b,1558.00000000,212.94610,14.000,
571,HD 212301,b,HD 212301 b,2.24571000,162.09330,14.200,
572,HD 212771,b,HD 212771 b,380.70000000,759.61370,13.300,
573,HD 213240,b,HD 213240 b,882.70001000,1773.49140,12.800,
574,HD 214823,b,HD 214823 b,1854.40000000,6451.94900,12.100,
575,HD 215152,b,HD 215152 b,5.75999000,1.81900,1.190,
576,HD 215152,c,HD 215152 c,7.28243000,1.72000,1.170,
577,HD 215152,d,HD 215152 d,10.86499000,2.80100,1.480,
578,HD 215152,e,HD 215152 e,25.19670000,2.87700,1.510,
579,HD 215497,b,HD 215497 b,3.93404000,6.35660,2.400,
580,HD 215497,c,HD 215497 c,567.94000000,104.30000,12.500,
581,HD 216435,b,HD 216435 b,1311.00000000,400.40000,13.700,
582,HD 216437,b,HD 216437 b,1256.00000000,578.45060,13.400,
583,HD 216536,b,HD 216536 b,148.60001000,333.72150,13.800,
584,HD 216770,b,HD 216770 b,118.45000000,181.16310,14.100,
585,HD 21693,b,HD 21693 b,22.67860000,8.23000,2.800,
586,HD 21693,c,HD 21693 c,53.73570000,17.37000,4.340,
587,HD 217107,b,HD 217107 b,7.12682000,413.17900,13.600,
588,HD 217107,c,HD 217107 c,4270.00000000,826.32000,13.200,
589,HD 217786,b,HD 217786 b,1319.00000000,4131.62000,12.300,
590,HD 217850,b,HD 217850 b,3501.30000000,6865.12800,12.100,
591,HD 218566,b,HD 218566 b,225.70000000,63.56600,9.320,
592,HD 219077,b,HD 219077 b,5501.00000000,3302.11000,12.500,
593,HD 219134,b,HD 219134 b,3.09292600,4.74000,1.602,1015
594,HD 219134,c,HD 219134 c,6.76458000,4.36000,1.511,782
595,HD 219134,d,HD 219134 d,46.85900000,16.17000,1.610,411
596,HD 219134,f,HD 219134 f,22.71700000,7.30000,1.310,523
597,HD 219134,g,HD 219134 g,94.20000000,10.80622,3.280,
598,HD 219134,h,HD 219134 h,2247.00000000,108.06220,12.700,
599,HD 219415,b,HD 219415 b,2093.30000000,317.83000,13.800,
600,HD 219666,b,HD 219666 b,6.03607000,16.60000,4.710,1073
601,HD 219828,b,HD 219828 b,3.83492000,20.97678,4.850,
602,HD 219828,c,HD 219828 c,4682.00000000,4640.31800,12.300,
603,HD 220074,b,HD 220074 b,672.09998000,5288.69120,12.200,
604,HD 220689,b,HD 220689 b,2209.00000000,336.89000,13.800,
605,HD 220773,b,HD 220773 b,3724.70000000,460.80000,13.600,
606,HD 220842,b,HD 220842 b,218.47000000,1010.69940,13.100,
607,HD 221287,b,HD 221287 b,456.10000000,982.05000,13.100,
608,HD 221585,b,HD 221585 b,1173.00000000,511.70630,13.500,
609,HD 222076,b,HD 222076 b,871.00000000,495.81480,13.500,
610,HD 222155,b,HD 222155 b,3999.00000000,673.79960,13.400,
611,HD 222582,b,HD 222582 b,572.38000000,2660.23710,12.600,
612,HD 224538,b,HD 224538 b,1189.10000000,1897.44510,12.800,
613,HD 224693,b,HD 224693 b,26.69040000,222.48100,14.000,
614,HD 22781,b,HD 22781 b,528.07000000,4338.20000,12.300,
615,HD 23079,b,HD 23079 b,730.59998000,829.53630,13.200,
616,HD 23127,b,HD 23127 b,1214.00000000,521.24120,13.500,
617,HD 231701,b,HD 231701 b,141.63000000,359.14790,13.700,
618,HD 233604,b,HD 233604 b,192.00000000,2089.64400,12.700,
619,HD 23472,b,HD 23472 b,17.66700000,17.92000,4.420,
620,HD 23472,c,HD 23472 c,29.62500000,17.18000,4.310,
621,HD 23596,b,HD 23596 b,1561.00000000,2870.00490,12.500,
622,HD 238914,b,HD 238914 b,4100.00000000,1906.98000,12.800,
623,HD 240210,b,HD 240210 b,501.75000000,1655.82000,12.800,
624,HD 240237,b,HD 240237 b,745.70001000,5050.31870,12.200,
625,HD 24040,b,HD 24040 b,3668.00000000,1226.82380,13.000,
626,HD 24064,b,HD 24064 b,535.59998000,4096.82870,12.300,
627,HD 25171,b,HD 25171 b,1845.00000000,301.92600,13.800,
628,HD 2638,b,HD 2638 b,3.44420000,133.48860,14.300,
629,HD 26965,b,HD 26965 b,42.37800000,8.47000,2.840,
630,HD 27442,b,HD 27442 b,428.10000000,495.80000,13.500,
631,HD 27631,b,HD 27631 b,2208.00000000,460.83000,13.600,
632,HD 27894,b,HD 27894 b,18.02000000,211.35695,14.100,
633,HD 27894,c,HD 27894 c,36.07000000,51.48846,8.240,
634,HD 27894,d,HD 27894 d,5174.00000000,1721.04945,12.800,
635,HD 28185,b,HD 28185 b,379.00000000,1875.19700,12.800,
636,HD 28254,b,HD 28254 b,1116.00000000,368.67000,13.700,
637,HD 285507,b,HD 285507 b,6.08810000,311.47340,13.800,
638,HD 285968,b,HD 285968 b,8.78360000,8.40000,2.830,450
639,HD 28678,b,HD 28678 b,380.20000000,490.09386,13.500,
640,HD 29021,b,HD 29021 b,1362.30000000,762.79200,13.300,
641,HD 290327,b,HD 290327 b,2443.00000000,772.32690,13.300,
642,HD 2952,b,HD 2952 b,311.60001000,435.42710,13.600,
643,HD 30177,b,HD 30177 b,2770.00000000,3006.67180,12.500,
644,HD 30177,c,HD 30177 c,11613.00000000,2415.50800,12.600,
645,HD 30562,b,HD 30562 b,1157.00000000,387.75260,13.700,
646,HD 30669,b,HD 30669 b,1684.00000000,149.37000,14.300,
647,HD 30856,b,HD 30856 b,847.00000000,491.68301,13.500,
648,HD 31253,b,HD 31253 b,466.00000000,197.05460,14.100,
649,HD 31527,b,HD 31527 b,16.55350000,10.47000,3.220,
650,HD 31527,c,HD 31527 c,51.20530000,14.16000,3.850,
651,HD 31527,d,HD 31527 d,271.67370000,11.82000,3.460,
652,HD 3167,b,HD 3167 b,0.95962400,5.02000,1.700,1669
653,HD 3167,c,HD 3167 c,29.83832000,9.80000,2.860,531
654,HD 3167,d,HD 3167 d,8.50900000,6.90000,2.520,
655,HD 32518,b,HD 32518 b,157.54000000,966.16000,13.100,
656,HD 32963,b,HD 32963 b,2372.00000000,222.48100,14.000,
657,HD 330075,b,HD 330075 b,3.38773000,152.55840,14.300,990
658,HD 33142,b,HD 33142 b,326.00000000,440.19455,13.600,
659,HD 33142,c,HD 33142 c,834.00000000,1897.44510,12.800,
660,HD 33283,b,HD 33283 b,18.19910000,104.56607,12.500,
661,HD 33564,b,HD 33564 b,388.00000000,2892.10000,12.500,
662,HD 33844,b,HD 33844 b,551.40002000,638.83830,13.400,
663,HD 33844,c,HD 33844 c,916.00000000,556.20250,13.500,
664,HD 34445,b,HD 34445 b,1049.00000000,260.62060,13.900,
665,HD 34445,c,HD 34445 c,214.67000000,53.50000,8.420,
666,HD 34445,d,HD 34445 d,117.87000000,30.70000,6.070,
667,HD 34445,e,HD 34445 e,49.17500000,16.80000,4.260,
668,HD 34445,f,HD 34445 f,676.80000000,37.90000,6.880,
669,HD 34445,g,HD 34445 g,5700.00000000,120.60000,13.600,
670,HD 35759,b,HD 35759 b,82.46700000,1195.04080,13.000,
671,HD 3651,b,HD 3651 b,62.25000000,72.46524,10.100,
672,HD 37124,b,HD 37124 b,154.37800000,214.53525,14.000,
673,HD 37124,c,HD 37124 c,885.50000000,207.22516,14.100,
674,HD 37124,d,HD 37124 d,1862.00000000,221.20968,14.000,
675,HD 37605,b,HD 37605 b,55.01292000,854.96270,13.200,
676,HD 37605,c,HD 37605 c,2720.00000000,1013.87770,13.100,
677,HD 38283,b,HD 38283 b,363.20001000,127.13200,14.000,
678,HD 38529,b,HD 38529 b,14.30944000,253.31051,13.900,
679,HD 38529,c,HD 38529 c,2136.10000000,4128.61170,12.300,
680,HD 38801,b,HD 38801 b,686.80000000,3219.61790,12.500,
681,HD 39091,b,HD 39091 b,2093.07000000,3184.65660,12.500,
682,HD 40307,b,HD 40307 b,4.31230000,4.00000,1.830,910
683,HD 40307,c,HD 40307 c,9.61840000,6.60000,2.460,696
684,HD 40307,d,HD 40307 d,20.43200000,9.50000,3.040,541
685,HD 40307,f,HD 40307 f,51.76000000,5.20000,2.130,398
686,HD 40307,g,HD 40307 g,197.80000000,7.10000,2.560,255
687,HD 40956,b,HD 40956 b,578.60000000,858.14100,13.200,
688,HD 40979,b,HD 40979 b,264.14999000,1484.26610,12.900,
689,HD 41004 A,b,HD 41004 A b,963.00000000,807.25000,13.200,
690,HD 41004 B,b,HD 41004 B b,1.32830000,5838.29000,12.100,
691,HD 4113,b,HD 4113 b,526.62000000,495.79000,13.500,
692,HD 42012,b,HD 42012 b,857.50000000,508.52800,13.500,
693,HD 4203,b,HD 4203 b,431.88000000,708.76090,13.300,
694,HD 4203,c,HD 4203 c,6700.00000000,689.66000,13.300,
695,HD 4208,b,HD 4208 b,828.00000000,260.62060,13.900,
696,HD 42618,b,HD 42618 b,149.61000000,14.40000,3.890,337
697,HD 4308,b,HD 4308 b,15.56000000,15.89150,4.120,
698,HD 4313,b,HD 4313 b,356.21000000,612.45841,13.400,
699,HD 43197,b,HD 43197 b,327.80000000,190.69000,14.100,
700,HD 43691,b,HD 43691 b,36.99870000,810.46650,13.200,
701,HD 44219,b,HD 44219 b,472.30000000,184.33000,14.100,
702,HD 45184,b,HD 45184 b,5.88540000,12.19000,3.520,
703,HD 45184,c,HD 45184 c,13.13540000,8.81000,2.910,
704,HD 45350,b,HD 45350 b,963.60000000,568.89000,13.500,
705,HD 45364,b,HD 45364 b,226.93000000,59.49530,8.970,
706,HD 45364,c,HD 45364 c,342.85000000,209.09150,14.100,
707,HD 45652,b,HD 45652 b,44.07300000,137.62039,14.300,
708,HD 46375,b,HD 46375 b,3.02357300,71.80000,10.000,
709,HD 47186,b,HD 47186 b,4.08450000,22.24810,5.020,
710,HD 47186,c,HD 47186 c,1353.60000000,111.42000,13.000,
711,HD 4732,b,HD 4732 b,360.20000000,753.23000,13.300,
712,HD 4732,c,HD 4732 c,2732.00000000,753.23000,13.300,
713,HD 47366,b,HD 47366 b,363.30000000,556.20250,13.500,
714,HD 47366,c,HD 47366 c,684.70000000,591.16380,13.400,
715,HD 47536,b,HD 47536 b,712.13000000,2330.00000,12.600,
716,HD 48265,b,HD 48265 b,780.30000000,467.21010,13.600,
717,HD 4917,b,HD 4917 b,400.50000000,513.29545,13.500,
718,HD 49674,b,HD 49674 b,4.94737000,31.78300,6.200,
719,HD 50499,b,HD 50499 b,2482.70000000,543.47000,13.500,
720,HD 50554,b,HD 50554 b,1293.00000000,1574.46400,12.900,
721,HD 51608,b,HD 51608 b,14.07260000,12.77000,3.620,
722,HD 51608,c,HD 51608 c,95.94460000,14.31000,3.870,
723,HD 52265,b,HD 52265 b,119.27000000,384.57430,13.700,405
724,HD 5319,b,HD 5319 b,637.10000000,494.54348,13.500,
725,HD 5319,c,HD 5319 c,872.20000000,334.67499,13.800,
726,HD 55696,b,HD 55696 b,1827.00000000,1230.00210,13.000,
727,HD 5583,b,HD 5583 b,139.35000000,1837.05740,12.800,
728,HD 5608,b,HD 5608 b,779.90000000,534.27223,13.500,
729,HD 564,b,HD 564 b,492.30000000,104.88000,12.500,
730,HD 5891,b,HD 5891 b,177.11000000,2425.04290,12.600,
731,HD 59686 A,b,HD 59686 A b,299.36000000,2199.38360,12.700,
732,HD 60532,b,HD 60532 b,201.90000000,336.89980,13.800,
733,HD 60532,c,HD 60532 c,600.10000000,797.75330,13.300,
734,HD 62509,b,HD 62509 b,589.64000000,731.00000,13.300,
735,HD 63454,b,HD 63454 b,2.81805000,79.45750,12.310,
736,HD 63765,b,HD 63765 b,358.00000000,168.44990,14.200,
737,HD 6434,b,HD 6434 b,21.99800000,155.73670,14.200,
738,HD 65216,b,HD 65216 b,577.60000000,411.58985,13.600,
739,HD 65216,c,HD 65216 c,5370.00000000,645.19490,13.400,
740,HD 66141,b,HD 66141 b,480.50000000,1906.90000,12.800,
741,HD 66428,b,HD 66428 b,1973.00000000,839.07120,13.200,
742,HD 67087,b,HD 67087 b,352.20000000,973.00000,13.100,
743,HD 67087,c,HD 67087 c,2374.00000000,1540.00000,12.900,
744,HD 6718,b,HD 6718 b,2496.00000000,533.95440,13.500,
745,HD 68402,b,HD 68402 b,1103.00000000,975.73810,13.100,
746,HD 68988,b,HD 68988 b,6.27711000,626.12510,13.400,
747,HD 69830,b,HD 69830 b,8.66700000,10.20000,3.170,
748,HD 69830,c,HD 69830 c,31.56000000,11.80000,3.460,
749,HD 69830,d,HD 69830 d,197.00000000,18.10000,4.450,
750,HD 70573,b,HD 70573 b,851.80000000,1900.00000,12.800,
751,HD 70642,b,HD 70642 b,2068.00000000,587.98550,13.400,
752,HD 7199,b,HD 7199 b,615.00000000,85.81410,11.100,
753,HD 72490,b,HD 72490 b,858.00000000,561.92344,13.500,
754,HD 72659,b,HD 72659 b,3658.00000000,1223.64550,13.000,
755,HD 72892,b,HD 72892 b,39.47500000,1732.17350,12.800,
756,HD 73267,b,HD 73267 b,1260.00000000,973.00000,13.100,
757,HD 73526,b,HD 73526 b,188.30000000,978.91640,13.100,
758,HD 73526,c,HD 73526 c,379.10000000,715.09000,13.300,
759,HD 73534,b,HD 73534 b,1750.00000000,353.42696,13.700,
760,HD 74156,b,HD 74156 b,51.64500000,572.07000,13.400,
761,HD 74156,c,HD 74156 c,2473.00000000,2561.60000,12.600,
762,HD 7449,b,HD 7449 b,1255.50000000,161.45764,14.200,
763,HD 75289,b,HD 75289 b,3.50927000,155.73670,14.200,1260
764,HD 75784,b,HD 75784 b,341.20000000,317.83000,13.800,
765,HD 75784,c,HD 75784 c,7900.00000000,1792.56120,12.800,
766,HD 75898,b,HD 75898 b,422.90000000,861.31930,13.200,
767,HD 76700,b,HD 76700 b,3.97097000,66.74430,9.600,
768,HD 76920,b,HD 76920 b,415.40000000,1249.07190,13.000,
769,HD 77338,b,HD 77338 b,5.73610000,15.90000,4.120,
770,HD 7924,b,HD 7924 b,5.39792000,6.35660,2.400,826
771,HD 7924,c,HD 7924 c,15.29900000,7.86000,2.720,584
772,HD 7924,d,HD 7924 d,24.45100000,6.44000,2.420,499
773,HD 79498,b,HD 79498 b,1807.00000000,425.89220,13.600,
774,HD 80606,b,HD 80606 b,111.43670000,1392.09540,11.994,405
775,HD 81040,b,HD 81040 b,1001.70001000,2310.62410,12.600,
776,HD 81688,b,HD 81688 b,184.02000000,858.10000,13.200,
777,HD 82886,b,HD 82886 b,705.00000000,740.54390,13.300,
778,HD 82943,b,HD 82943 b,441.47000000,534.25000,13.500,
779,HD 82943,c,HD 82943 c,220.07800000,622.60300,13.400,
780,HD 83443,b,HD 83443 b,2.98570000,108.06220,12.700,
